,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
XMHQ,,0.051192832723572,-0.3927693679056346,0.2701394205671557,0.1947187128522547,-0.022567122591298,0.1216973447056222,0.3342091508978353,0.1401814219543771,-0.0653962466475662,0.1805836296593799,0.1494858870576878,-0.0989287892409095,0.2832068349110352,0.2560976011560014,0.2163593010260536,-0.1264221006965332,0.3069548928967056,0.1705707840705783,0.0603793562228769
XMVM,0.1255617785586031,-0.0015659078612662,-0.3608812235366299,0.2171551136907408,0.1262106432267316,-0.0185587503857481,0.1693225952788886,0.3662375705239842,0.1446552165604402,-0.0724619479994095,0.3034126427116674,0.0149231370819813,-0.1016495153552715,0.3075885761229553,0.053223351174521,0.3764493745338482,-0.0877624887966732,0.1802342622236927,0.1202216665807729,0.2039462344028344
GRPZ,,,,,,,,,,,,,,,,,,,,0.0513023296206909
RZG,,0.0158051982734637,-0.3302288621353613,0.342326249472513,0.2578402029247653,0.0267895714167634,0.1163850451301502,0.3926357571077246,0.0348796602707086,0.0163646969564938,0.2458266090351548,0.1816913667393187,-0.084160842145723,0.1383177493763694,0.1738021192772583,0.2202946561352716,-0.2935052463225538,0.2010513524287891,0.1076829227318383,0.1161238252410372
RZV,,-0.1951495096111092,-0.403126245520773,0.5990917083644214,0.2493881161493742,-0.100401375838445,0.1841407949761324,0.4074458479091503,0.0366371124685136,-0.1212783151185843,0.3553561160795579,-0.0014528960922873,-0.2086618620298496,0.1964412811891409,-0.0352133455864432,0.4658639808812195,-0.0859163523081149,0.2245980625112915,0.051946883485664,0.0947826052777021
QVMS,,,,,,,,,,,,,,,,,-0.1535107386618506,0.1716550978194762,0.1016350500367511,0.0715047121735923
RWJ,,,,0.4407650151849189,0.2237849129677482,-0.0271736849369578,0.1643008719015184,0.4158367552429949,0.0770661843129638,-0.0793442985271396,0.3252770557496729,0.0399221110699745,-0.1817460280771801,0.179966622546309,0.2076560625297443,0.5389850464537356,-0.1226965885580304,0.1668790401339348,0.1197493026311762,0.0933833627444198
PSCD,,,,,,-0.0440667245558359,0.223556835793842,0.459606698058471,0.0561464672427953,-0.0797209870204357,0.1749190191048377,0.1740942137202048,-0.0944768598869183,0.1592011152889616,0.2931031515460836,0.3963830877208774,-0.2855202077302811,0.3242998593856916,0.0692866163296932,-0.0174220052192225
PSCC,,,,,,0.0602223135725883,0.1121848251658554,0.4080517030732173,0.1294149527810641,0.0331018092431594,0.3163549987781453,0.0928182456726574,-0.0659506524630711,0.1669183503971913,0.1234120478184732,0.298848784559498,-0.0705762801599805,0.1470877123378888,0.0051208341833277,-0.1624914751992284
PSCE,,,,,,0.0083271504610773,-0.0518868878489791,0.3498701028827378,-0.3429271749885307,-0.482558246905576,0.3579779714892463,-0.2847012404891795,-0.4474316419957276,-0.1792862561847688,-0.3974417913073733,0.5675118247674167,0.4013192277097037,0.1165286164412213,-0.0525982719791614,-0.1025374944429511
PSCF,,,,,,-0.0009455518152405,0.1532603752701169,0.2769456678998812,0.0962312277524153,0.0015930516971911,0.3601118865291333,0.0638451534412736,-0.0803835719169773,0.217920537406933,-0.0850982152786644,0.3010521992695658,-0.1995521074997915,0.0606972877836879,0.1571541004457752,0.0811214113406244
PSCH,,,,,,0.1159107628010003,0.1250076075991579,0.527033545155345,0.1034492339071293,0.2158686101303251,0.050442537569314,0.3376782541008432,0.0830281947263305,0.2046239062030843,0.3211759121146658,0.0545282666869402,-0.2688749676327721,-0.0236263046917609,0.038217744029906,0.014605581673988
XSHD,,,,,,,,,,,,0.0086370401164734,-0.082678036920533,0.1742670109139101,-0.1286509602732576,0.1967048705963729,-0.2039845911744003,0.0117792368967351,-0.0554169393866026,-0.0602894054752661
PSCI,,,,,,-0.0736283973105369,0.1688221927348945,0.3852355486832692,0.045860470016924,-0.0336933388747409,0.3293883082624611,0.1617547247509743,-0.132152100866519,0.281678164838244,0.1172105264458984,0.2696889649680221,-0.0955696641932802,0.3151404133306505,0.1782466589642775,0.1517159516853499
PSCT,,,,,,-0.0597543127186994,0.0931152340303993,0.403684085570978,0.1442431387167297,0.0574316870678173,0.3687386308126523,0.0959815952366984,-0.1079448537274215,0.3869157565091381,0.2628851583452534,0.2701805826393455,-0.2349825058740802,0.205424080906329,0.0041300002408304,0.2059821775485226
XSLV,,,,,,,,,0.121933971357713,0.0303285671971824,0.3410833258877344,0.0834319387778603,-0.0538423049446904,0.2269285279904602,-0.1753910567050706,0.2986647936610731,-0.1217499687442209,0.0098949934519851,0.0974290118534084,0.0212411710045359
PSCM,,,,,,-0.1120348272680705,0.1945827792200207,0.3085618803662096,0.0107735198319716,-0.2557109980295154,0.5752042762067759,0.0981946114079563,-0.2400752929341906,0.1867549030968009,0.2218668718975665,0.1934139574862983,-0.0775736791152051,0.2070365186980987,0.01562390585333,0.1823972472971857
XSMO,0.0431695143450185,-0.0107589106026326,-0.3711639208928889,0.1625431132407202,0.2407690492204988,-0.0286934272343359,0.1286279388663043,0.29684531547988,0.0732747340739645,0.0106887186908088,0.1081994207151193,0.2352972146189591,-0.0367895221554077,0.2839946777871032,0.2177430120225532,0.194682436768059,-0.1607215305220004,0.2338401429722783,0.1882318106027207,0.1163698752735005
XSHQ,,,,,,,,,,,,,-0.0679532341109887,0.176924860902595,0.11635208475515,0.2515541371543439,-0.1608420657872171,0.2498422506231772,0.0803424623144,0.0234754368420775
PSCU,,,,,,0.1099670348030481,0.001610865012908,0.1872683691740815,0.1999523318862055,0.0809655859181688,0.2696481980893721,0.1074766178128605,-0.0449625395864636,0.103890066766801,0.0415139349974871,0.3185366336194939,-0.2040536364067301,0.00898466648576,0.1124001138912917,-0.0142803573880868
XSVM,0.1578015582575949,-0.0878196182421936,-0.3066334581945529,0.1676899866351631,0.1635859137147661,-0.0313890196423483,0.190286824692224,0.3993466259602178,0.0712382206935244,-0.0826160354525273,0.3871544622839242,0.0234475411788239,-0.127293921753269,0.2854659075316978,0.0492589463940542,0.5672939126393632,-0.149399890147251,0.2136596609374319,0.0266388478959327,0.094736916756863
CSD,,0.0883037448555477,-0.5442715477972214,0.6566087536417708,0.2014264369968212,0.0266152252296301,0.248132784295681,0.4795318944573139,0.0245597403284465,-0.1204121973247813,0.1646770488895852,0.2000748450547529,-0.1874297770122958,0.1931088137673084,0.1076633331185177,0.1553183192226532,-0.1513445344679953,0.2431889461803233,0.2921223535609945,0.2178753898789194
RDIV,,,,,,,,,0.2244146048581659,-0.0542034872648667,0.293296760295904,0.1031030944544364,-0.0591467927099719,0.2210632759771369,-0.1029367068532164,0.2950597813390745,0.0691335128881571,0.0480050191257883,0.1417704765632175,0.1276769177500079
PSI,0.0153575828816796,0.0034881858229875,-0.445783605758664,0.417407012320627,0.1873752247308644,-0.1535227211927273,0.0327578717902174,0.2739231218436382,0.3961793467922876,-0.0042830564568354,0.4696726388219061,0.3950704153537083,-0.1384174904453446,0.51027812245293,0.5402364371244321,0.4646616902356439,-0.3545073728647141,0.5033846457699189,0.2157014752620067,0.3700596355862904
TAN,,,,0.1057172409556386,-0.3079693139018179,-0.6384192290721914,-0.3524952614217255,1.1707223993472646,-0.082274060622992,-0.0841948697911859,-0.4347788166576015,0.5082610434791517,-0.272850636813816,0.6440462336140971,2.220368570735758,-0.2666729643684369,-0.0707095604698594,-0.2600872439602544,-0.3607885538406354,0.4261445272713513
PIPE,,,,,,,,,,,,,,,,,,,,
QBIG,,,,,,,,,,,,,,,,,,,,0.2273303094742611
PHO,0.2049824333638286,0.1756859003843682,-0.3150266476732098,0.1391065331606458,0.1094511567802536,-0.1174820192977538,0.2189115539793229,0.2396886743483541,0.0050709456579844,-0.1522186782696569,0.1529017115004063,0.2255272002609034,-0.0642750305013885,0.3820853684206595,0.2067753742228493,0.3328656345132081,-0.1339282275283597,0.1887548884499965,0.0945089194208259,0.0961994159400279
PBW,0.0524184057067818,0.6080135854694908,-0.686203021127148,0.2127890497629267,-0.0845814912154966,-0.5126034342397305,-0.1924100215202823,0.5407997980272261,-0.1735353581449247,-0.0860964155643267,-0.1897900076723676,0.3877980536241956,-0.1503345068805784,0.6055698565437626,1.9932896857165137,-0.30374065056678,-0.457213398285862,-0.1799992701991883,-0.2880726765929794,0.5003232536790274
CZA,,,-0.3554436411338888,0.4007217873643671,0.219271551757241,0.0297231724136184,0.1414455814200832,0.3243627930729127,0.1080685445492468,-0.014173745171657,0.1693480545577368,0.2125560418183369,-0.0922253515555289,0.3306191521893069,-0.0001210016880164,0.2937587109698172,-0.053907831613768,0.0713199145234053,0.1239696091811508,0.0990573183444201
CVY,,-0.0736144034818261,-0.4036589207175514,0.451786167077159,0.1611920717739687,0.0712073959958066,0.1192981615278758,0.1665332086311144,-0.0370082218200774,-0.1438847184339472,0.1667034504866198,0.147091451357811,-0.1109062477518212,0.2493090883141675,-0.1147921354080195,0.2535087172674912,-0.0986010548037876,0.1877182885899291,0.1050325364108564,0.1055154603156489
BAI,,,,,,,,,,,,,,,,,,,,0.2504293150090908
AIA,,,-0.4500293245969488,0.5130223126169036,0.1678348601997794,-0.1534848872833639,0.2179148828354837,-0.007604982692658,0.0339322801796324,-0.0711320062797108,0.152215771469697,0.4329709881935886,-0.1606520266772135,0.2328284272396323,0.3083700660194306,-0.1220261065081299,-0.2445786557509841,0.0291040424236157,0.2269278595231645,0.4939854741411122
DVYA,,,,,,,,0.0453222490063438,-0.0213764059166085,-0.1689703949316723,0.2174828282863912,0.1514547212559835,-0.1551987872814483,0.1528609817639084,-0.1045483113007214,0.0415882947820558,-0.0250977169225099,0.1305573069663888,0.0680158631805283,0.3166150338198503
IBB,-0.008151237491362,0.0467659844668959,-0.1183123588612062,0.1354235146764852,0.1315624470586749,0.1068428361577387,0.3091254233873279,0.6039723508853918,0.3381378028466402,0.104704769674274,-0.1866223910010378,0.1889844349656837,-0.1165866475092396,0.240420999608556,0.2666512011197315,0.016209103243024,-0.135486151000696,0.0475650827109186,-0.0398006083121162,0.2739671914949206
IBIT,,,,,,,,,,,,,,,,,,,,-0.100054130534575
IBLC,,,,,,,,,,,,,,,,,,2.0184596847486014,0.2260541317875974,0.2537730118545549
CMDY,,,,,,,,,,,,,,0.04813766214634,0.0098631712547683,0.253417499385415,0.1380081101040327,-0.0730615824604308,0.0595400803148375,0.1672975222455497
ETEC,,,,,,,,,,,,,,,,,,,-0.1601134423842456,0.3266553466073048
FXI,0.7918445547931141,0.4817413993614534,-0.4701264812645366,0.3777626677048946,0.014270185511362,-0.187491719348973,0.1548584070762826,-0.0541315213955877,0.1520551721452834,-0.1303065090461839,0.0443750953673127,0.3455263994206776,-0.1618514279978501,0.1585045005622045,0.058840896228953,-0.1983850000650909,-0.2059360844037963,-0.1546858887268783,0.3336486155717837,0.3262414152043038
USCL,,,,,,,,,,,,,,,,,,,0.2752313723945547,0.1542760309992861
ICOP,,,,,,,,,,,,,,,,,,,0.0186164187646611,0.7752852998614175
AOK,,,,0.0846765019823803,0.0662703174822807,0.0423988939150876,0.0621469224108013,0.0597806941656862,0.0447151120910327,-0.0118297504493822,0.0527397588322537,0.0960153433643675,-0.032487040718839,0.1365396498557807,0.0882125755246574,0.050389490663937,-0.1374373028634787,0.1029359493670885,0.0711114858470354,0.1221787407974983
AOM,,,,0.1274199564221578,0.070541616772656,0.0180784049534017,0.0798589176005735,0.0893584606057771,0.0511699814839019,-0.0117670455781805,0.0575709982631749,0.1147370309415574,-0.0421087584790641,0.1548278598897856,0.0961520337916392,0.0713197501741591,-0.1449777836400444,0.118226391732179,0.0857117090496411,0.1379393421793882
AOR,,,,0.1744122196946265,0.0979751837666973,0.0052324743710787,0.1041111554157143,0.1407795512501561,0.0724220059455766,-0.0101883228084926,0.0740219314782226,0.1548955429928231,-0.0624356362652668,0.1893646687569286,0.107524830732711,0.1146405182138627,-0.1577868597034064,0.148917580518499,0.1147857965710978,0.1724605980477132
AOA,,,,0.2388489745664463,0.1490191290630829,-0.0263834002388332,0.1352109744585805,0.2050833351309611,0.0711722053249144,-0.0096554022662144,0.0863523050735426,0.1949484722064933,-0.0842596573424916,0.2257444601329432,0.11895246575619,0.1600024281780392,-0.1653436072873695,0.1802936933308692,0.1433190926817342,0.2066513150211559
DIVB,,,,,,,,,,,,,-0.07713638066581,0.3169955061474545,0.099192060326626,0.3309722103652799,-0.1109556080360414,0.1312128836856603,0.1821784306643472,0.1622710889644421
DGRO,,,,,,,,,,-0.006382597190144,0.1623637852398298,0.223258610273189,-0.0271441544396601,0.3010209122469167,0.0875095677966049,0.2845101381753678,-0.0802389955091994,0.1077787240475209,0.162740303102318,0.1696239016238143
HDV,,,,,,,0.097285146589755,0.2059650305916369,0.1375274587737862,-0.0040220948892535,0.169459946534819,0.1266918432135759,-0.0319522601939604,0.2037900892886019,-0.0669084147838813,0.2028888520178948,0.0683566793841832,0.023354458597399,0.1241684268432135,0.124559764550425
IEFA,,,,,,,,0.2055965262561463,-0.0456408376378825,0.0093814340598852,0.0309658204521123,0.2581679300397392,-0.1476372106396301,0.2309186948726109,0.0704647549112795,0.1099136443954122,-0.1571599624710309,0.1694613064184476,0.0440534260618286,0.3296846973669749
IEMG,,,,,,,,-0.0471069272615347,0.0008838896597882,-0.1349404774642392,0.1315496082710512,0.3590440640900862,-0.1653557808574403,0.1753894573326868,0.1547919620488431,-0.0143288959864968,-0.204449621930171,0.1064798916323057,0.0783980277641298,0.3312812858741145
IEUR,,,,,,,,,,-0.003785852223744,0.0106590918544564,0.2611437127593923,-0.1553390949151186,0.2565377024668245,0.0453477237807475,0.1531912045460279,-0.1664536294731033,0.1841187576213199,0.0265286271859206,0.3664354061216062
IDEV,,,,,,,,,,,,,-0.1452994661760431,0.2342877384316968,0.0750807106639013,0.1248508139198234,-0.155364773761888,0.1663243089508874,0.0573696913455012,0.335478596801817
IPAC,,,,,,,,,,0.0373889113591126,0.0669070439984782,0.2487188967268316,-0.1352320659560624,0.1882746366689891,0.1122602178133247,0.0381148517650424,-0.1368057625352188,0.1419411901475189,0.0716429795709661,0.2626818174299938
IXUS,,,,,,,,0.1278178929435327,-0.0314475508364391,-0.0418061639689348,0.0674496165750613,0.2736287781354281,-0.1536349647729417,0.2205646310221007,0.0956328440043992,0.0822865476774028,-0.1689911925491299,0.1499402819307052,0.0647088238076574,0.3327721675000008
IVV,0.1396718033162256,0.055709944623548,-0.3621453650178806,0.2260564936826916,0.1323191484798132,0.0086387586373402,0.1418985911010963,0.2915727351646491,0.1458040044460309,0.0135253241083848,0.131251537544619,0.2089954063057983,-0.0519498774739591,0.3119443061335678,0.1727993904163938,0.305562576718567,-0.1864740013421626,0.2686058710075716,0.2565457896340988,0.1895184685041153
IJH,0.0800096116440929,0.0659239241999958,-0.3576574369969795,0.3421471895633905,0.246243342995952,-0.0326472914440263,0.1654029665792189,0.2975253488851297,0.1092053692988133,-0.0219836095086766,0.2230780988306115,0.1563548499985394,-0.1202342537166719,0.2650663790131098,0.1342719486865324,0.2666126217444884,-0.1338425043889237,0.1696221205481356,0.1428976229304397,0.0884096422363212
IJR,0.1309143579267515,-0.0034755498276465,-0.3084493607345469,0.2380490607622218,0.2356165469724269,-0.0103009866520208,0.144612695090861,0.374391199586533,0.0712388150768421,-0.0135633238875757,0.2962019265885014,0.1251580939964782,-0.091954679396577,0.2225221311137017,0.1119825183361928,0.2778065221385013,-0.1711011629168272,0.1623533017070872,0.0914989045346728,0.0745441170787515
ITOT,0.1336123666853295,0.0536815614842665,-0.3561208189300063,0.2337010267677557,0.1437318231441484,0.0057023065948282,0.1427369204781161,0.3019611592092928,0.1469254137788038,0.0098278046815909,0.1430122498253037,0.2036403872221588,-0.0600446110734818,0.3073987847726427,0.19805537562252,0.2730106277579243,-0.1995599183586509,0.2668535522853199,0.2465302623564709,0.1809392322791663
IUSG,0.0778132077514843,0.1111834294378042,-0.376311280964161,0.3243496151004443,0.1578074531210662,0.008732599624097,0.1349233685193129,0.3064410975747511,0.133488467069889,0.0539392175436888,0.0934390152840025,0.2593472970425452,-0.0159803520901403,0.3093968708561561,0.3101972150317762,0.3312423997384981,-0.2932676534278908,0.3081933496983458,0.3685708364596121,0.2224547944551578
IUSV,0.1999725612690344,-0.0111612858962564,-0.3531656429967887,0.1705230029169437,0.137416159187931,-0.0155122871612592,0.1553103430283695,0.2905606566335406,0.1368364302326732,-0.0399841578085562,0.2007649016580397,0.1426045664019086,-0.0968400829112164,0.3085900406625537,0.0123625252352645,0.2707788036308307,-0.0582984451876124,0.2126272842082965,0.1149727150699206,0.1419737934495182
USRT,,,-0.3715674107975342,0.3003735546260564,0.2728236750771824,0.0748963044450248,0.1650835309709044,-0.0251854940085533,0.2942584343411971,0.0315153207645824,0.0977504487987155,0.047092007461674,-0.0444211886709581,0.2899652860383712,-0.0647116413828563,0.4838060732900839,-0.2403393247470758,0.1396193583245673,0.0755507527681718,0.0417476639085512
HAWX,,,,,,,,,,,0.0930015814455045,0.1751207809644139,-0.1006835482667005,0.2253259388547941,0.0544517663829129,0.1276549846615082,-0.0925793482180928,0.1551755475757461,0.1536283672601648,0.264870265336161
HEFA,,,,,,,,,,0.0393052402536477,0.0770898743906141,0.1517099854939603,-0.0960532473577695,0.2431917370100953,0.0074167449799336,0.1908575710612534,-0.0592811411266528,0.1826881446126558,0.1378174835107257,0.246874821668678
HSCZ,,,,,,,,,,,0.0894500045208246,0.2302163607467289,-0.1396116890696844,0.2696018691273822,0.0522480049545521,0.1758976654628754,-0.1217017690695001,0.1569911904224079,0.1337997005526456,0.2616917255213531
HEEM,,,,,,,,,,-0.0920615578056245,0.1100643694512133,0.2604371036824007,-0.1266899757953504,0.1791336642191827,0.1536859441841973,-0.0273527395043327,-0.1740797677246339,0.0826722940616047,0.130004066812007,0.3482693616934444
HEZU,,,,,,,,,,0.0691221377819024,0.0798130170077351,0.1269159154417602,-0.1038560272364851,0.2878318074817543,-0.011272300215371,0.2237023841588541,-0.1102828096395646,0.196217287273207,0.1124998781029629,0.2633159739824535
HEWJ,,,,,,,,,,0.0827505460396711,0.0127810746643359,0.1953661232684731,-0.1488198746749514,0.2078904857194412,0.0913106712300984,0.1442111607080689,-0.0461273732231567,0.3584858054100626,0.2511893209122884,0.3036246180654227
IHAK,,,,,,,,,,,,,,,0.4898326746834252,0.1309584554880507,-0.2549511420472972,0.3760717909308375,0.1032114384778626,-0.0010437684609543
IDEF,,,,,,,,,,,,,,,,,,,,
BDVL,,,,,,,,,,,,,,,,,,,,
IYY,0.1357215862944438,0.0584885399848444,-0.362791973424768,0.2508508098424271,0.1462242869977481,0.0006231816716084,0.1436441759502833,0.2938378147960383,0.1390817407671791,0.0060842131890863,0.1380412664026848,0.2043353905108602,-0.0588739388963028,0.3069233470675814,0.1914225778946696,0.2814085823917134,-0.1998151805490272,0.2700579164823766,0.2511860871429858,0.183032753078729
BDYN,,,,,,,,,,,,,,,,,,,,
DVYE,,,,,,,,-0.1150056827143481,-0.0811693324977065,-0.2338120923143819,0.228507581561157,0.2590779365012974,-0.0720375602675861,0.1410318279963638,-0.042767068677825,0.1113956130244773,-0.318379525152248,0.2118415945871348,0.0963565927503693,0.294801982991415
EMGF,,,,,,,,,,,0.0811519221332146,0.4086248130914132,-0.2126042317505621,0.2037064054800956,0.085722205121844,0.0634437705308152,-0.1742274273677942,0.0973628014375249,0.1058700935945915,0.3190364616174546
EMIF,,,,,0.1558204944190178,-0.1446419271501291,0.2025216020332652,0.0087520673173335,0.0028943765160502,-0.1341487392610624,0.0934980083771064,0.2040082375953684,-0.1514398948958278,0.1461422730938331,-0.20980376134789,0.043948191071814,-0.1318751897093076,0.0592487413539086,0.0017941622709902,0.3367382750644072
IBAT,,,,,,,,,,,,,,,,,,,,0.3310221598911194
EFRA,,,,,,,,,,,,,,,,,,0.1357015629673745,0.0951492380848548,0.1515495421883255
ERET,,,,,,,,,,,,,,,,,,0.0999096347196235,0.0066956502806843,0.1170876284593116
DMXF,,,,,,,,,,,,,,,,0.104969780475679,-0.1938271713695173,0.1944299379654219,0.0537716241248311,0.238302469897351
EMXF,,,,,,,,,,,,,,,,0.0352870592140166,-0.1942838378130903,0.0556284024836382,0.0995276720222257,0.3032987177553434
USXF,,,,,,,,,,,,,,,,0.2865675818330235,-0.2082105594885704,0.3156436097217587,0.2753627689665145,0.1777385211627418
EAOK,,,,,,,,,,,,,,,,0.046173953498366,-0.1463564887000743,0.097344748148084,0.0695958086170813,0.1191113427339412
EAOM,,,,,,,,,,,,,,,,0.0675565130432154,-0.1529915266943009,0.1156456984190088,0.0815089607648591,0.1343961566424869
EAOR,,,,,,,,,,,,,,,,0.1102740468658047,-0.1667848836691827,0.1472195391494977,0.1150432960835858,0.1636835688324032
EAOA,,,,,,,,,,,,,,,,0.1520183705334574,-0.1802601734339599,0.1814385354335188,0.147288786189504,0.1921602252988941
ESGD,,,,,,,,,,,,0.247857482896866,-0.1381323119929195,0.2429030612532949,0.0727415115763499,0.1103442850395397,-0.1567412033023355,0.1758699452964676,0.052489985119478,0.3074845992113768
ESGE,,,,,,,,,,,,0.3886365721746105,-0.169671869103213,0.200499240439216,0.1661360639253637,-0.0355322698536423,-0.2285575934433539,0.0867419737795922,0.0817690484170161,0.3657963530213595
ESGU,,,,,,,,,,,,0.2106975872124235,-0.0445139252024655,0.3219657345863556,0.2143063394965161,0.2859453665144826,-0.206633001207966,0.2625606185408582,0.2516919977626226,0.1797210287827781
EGUS,,,,,,,,,,,,,,,,,,,0.3523423982498057,0.2005704667980594
ESML,,,,,,,,,,,,,,0.2888496032360774,0.1956223802114027,0.2080042177131247,-0.1801424533242004,0.176672953530923,0.1253891132828364,0.1166421505727872
EVUS,,,,,,,,,,,,,,,,,,,0.137475009155062,0.1437611299792351
LDEM,,,,,,,,,,,,,,,,-0.0293593602448341,-0.2283864924731051,0.0293933109168793,0.0783374928568267,0.3286217822506649
DSI,,0.0336503938700893,-0.3373185638112733,0.2731749322602881,0.0993582293859913,0.0054859630067152,0.1124234660772478,0.32392481398874,0.1349659965719822,0.003677584843176,0.1179552850575824,0.1991165764328402,-0.0466870399942053,0.312367872120932,0.1982754493037974,0.3304709064811748,-0.2206386893349259,0.2879116202000538,0.2316207885220971,0.1915064952114422
SUSL,,,,,,,,,,,,,,,0.1801881382929442,0.3332821962081758,-0.2054393810053062,0.293872953137148,0.2423110938536774,0.203423866834276
SUSA,0.111685806868746,0.0464066297494942,-0.3456593015553324,0.2694009419837022,0.1245626178351018,0.005731524382269,0.0875168976779703,0.2763895908525364,0.1477008915577193,-0.0177314486078078,0.1420719141739839,0.2150717058876057,-0.060384551005697,0.324870510955181,0.2384777195615526,0.3205133060381768,-0.2145423534023017,0.2440890075301032,0.2330135393028132,0.1695404910119773
ESMV,,,,,,,,,,,,,,,,,-0.1057921637061595,0.1185909742864717,0.128368658215044,0.0620341449837567
XVV,,,,,,,,,,,,,,,,0.31267485860174,-0.2189891885341153,0.3012281742381211,0.2684041590542685,0.1861549498461456
XJH,,,,,,,,,,,,,,,,0.2562528534908934,-0.1448387915371407,0.1707157574549442,0.1252318815990394,0.0979561014901329
XJR,,,,,,,,,,,,,,,,0.2642573727563493,-0.1805871547984382,0.1641972281378272,0.1035418995735093,0.0635606382862279
ETHA,,,,,,,,,,,,,,,,,,,,-0.147709951394643
IEV,0.2827613802837809,0.1125962361542041,-0.4321698514370996,0.2755268347243718,0.0096853938680596,-0.1204451225052242,0.1689077657140807,0.2237738284181463,-0.0515604847045327,-0.0281277452604156,0.0128889151225506,0.2454739172291662,-0.1525195155648566,0.2469998381974774,0.0326150932254547,0.1549914272912091,-0.1500759038757448,0.1838790948229811,0.0252801601522201,0.3666048484722433
IGM,0.0651543800872689,0.1595528074433392,-0.4238907518746082,0.5600280722218418,0.1040604052859084,-0.0245782157236139,0.1292755966637051,0.301277734566618,0.1590726227960694,0.0970837525670438,0.154360149907625,0.3620993063203535,0.0087660325858645,0.4083071351322451,0.4236695374764359,0.2773697847811296,-0.363746334172098,0.6108672096468066,0.4070806845532668,0.2779717117273208
IGV,0.093475552834215,0.1564323983459008,-0.3727542226202986,0.4164400507287054,0.2265380745727123,-0.0846621272588278,0.1596064883245056,0.2683732750278436,0.1413241701972414,0.1271480365996875,0.0806571562044542,0.4066955830214163,0.1120320504780141,0.3503101235244552,0.5014765398007186,0.1454043952367165,-0.3490807401995551,0.5823015147824848,0.2693663601882117,0.0708637145077095
BPAY,,,,,,,,,,,,,,,,,,0.1402724212264197,0.1873875799233013,0.0992864216832072
ARTY,,,,,,,,,,,,,,0.3374165500192383,0.4571667816323808,0.0656590328643023,-0.3841189739002284,0.3499579429808321,0.1075075337390403,0.3076301619665287
XT,,,,,,,,,,,0.1160902063552167,0.3296545737677012,-0.0613065822299407,0.3062470939919728,0.3354007876803695,0.1659131058740703,-0.2820925804835597,0.2678188826134828,0.0222189598178159,0.2741566827417543
IVRS,,,,,,,,,,,,,,,,,,,0.1115564922833494,0.1288273547512368
IDNA,,,,,,,,,,,,,,,0.5563164054482195,-0.0454265624748146,-0.4236818699155968,-0.0726556557841554,-0.0233909753498198,0.1632322970835633
IOO,0.1678398392872719,0.1058190391398248,-0.3537010523455521,0.216120965357041,0.0341191811602643,-0.0490194231489702,0.1103685910512597,0.2182985037569198,0.0348183703102999,-0.0156570900391488,0.1030329889082279,0.2255396490400201,-0.0698703014146407,0.2940062223571047,0.1700334403139227,0.2701672013595444,-0.1697779822615699,0.2780706846308833,0.2768303041431936,0.2787501077971197
ICLN,,,,-0.0012108421139404,-0.2917303154893592,-0.4477975474085756,-0.1496753399357201,0.4447751993289468,-0.060580110613168,0.0306023090332989,-0.1612719006223312,0.2009379140476084,-0.1037950505598832,0.4332387154052217,1.3818011421598897,-0.2534794692185287,-0.0618342557593469,-0.1951043273632413,-0.2484702062947875,0.4443400739612455
IXP,0.3155777606667802,0.2393761687422202,-0.3011241769056726,0.1006007062599267,0.0947562270059299,0.0030108125490613,0.062516163520059,0.2169781554045009,-0.0032665450267439,0.0007722843635677,0.0697031972479935,0.0551594579062058,-0.1426163881911607,0.2421254308904261,0.2064423669274451,0.1370249105880443,-0.3341737183445037,0.3665333345093611,0.3258043789633553,0.293607428605563
RXI,,-0.039498351076348,-0.3836855226191159,0.3334768074105974,0.2194818403949971,-0.0586268449452398,0.230762079375921,0.3570128791389679,0.0381841532391999,0.0622308227335286,0.0536744285729422,0.2201782988195864,-0.0731902185574325,0.2661352224837146,0.2324030805001724,0.1718295933435452,-0.2982527172588282,0.2696524795238,0.1869235083584699,0.1503718056741476
KXI,,0.1869849858624941,-0.2143124732308025,0.2018851552142184,0.1143312205152804,0.0892917633043506,0.1257522303704181,0.1721158247517795,0.0816567248912687,0.0671522434706639,0.0276888973369779,0.1761084305984601,-0.1033431607855294,0.2380422678590541,0.0800222656401847,0.1411566378360691,-0.062264130789295,0.0257057489094556,0.0386270881853239,0.1064373661749442
IXC,0.1659412710884242,0.3359339444573046,-0.3706787341660419,0.1886337261282,0.0840752660539223,-0.0076941320433695,0.0031543397963134,0.1354875121949472,-0.1056564852844121,-0.2208635852174916,0.2836094719618509,0.0427762502322948,-0.1619833321999237,0.1060355247581228,-0.3155116170466113,0.4032391403552069,0.4461736417255471,0.0739473638180565,0.0117510486292162,0.1338923366201481
GLOF,,,,,,,,,,,0.0767566064210418,0.286331315841996,-0.1423560875549288,0.2325111507663706,0.0917734122385769,0.1880412981850665,-0.170688289074718,0.2259469016747799,0.1845934530433695,0.2439742885408118
